제품명,가격
ESSENCORE KLEVV DDR4-3200 CL16 BOLT X 서린 (8GB),"25,170"
PATRIOT DDR5-6200 CL42 VIPER Elite 5 RGB 패키지 (32GB(16Gx2)),"157,800"
커세어 CORSAIR DDR4-3600 CL18 벤전스 RGB PRO SL WHITE 패키지 8Gx2 (B9),"132,110"
PATRIOT DDR3-1600 CL11 SIGNATURE (8GB),"20,180"
PATRIOT DDR5-6000 CL42 VIPER Elite 5 RGB 패키지 (48GB(24Gx2)),"228,600"
커세어 CORSAIR DDR4-3200 CL16 VENGEANCE RGB PRO SL BLACK 패키지 (32GB(16Gx2)),"207,900"
ANACOMDA DDR4-2666 CL19 (16GB),"41,600"
PATRIOT DDR3-1600 CL11 SIGNATURE (4GB),"12,020"
G.SKILL DDR4 16G PC4-25600 CL14 TRIDENT Z RGB (8Gx2),"134,480"
PATRIOT DDR5-6000 CL42 VIPER Elite 5 RGB (16GB),"79,300"
커세어 CORSAIR DDR4-3200 CL16 VENGEANCE RGB PRO SL BLACK 패키지 (32GB(8Gx4)),"232,810"
DDR4 32GB PC4-21300 CL16 VENGEANCE PRO RGB BLACK (8Gx4),"312,940"
PATRIOT DDR5-5600 CL38 VIPER Elite 5 RGB (16GB),"78,900"
커세어 CORSAIR DDR4-3600 CL18 벤전스 RGB PRO SL BLACK 패키지 16Gx2 (B1),"283,810"
PATRIOT DDR5-5600 CL40 VIPER VENOM 패키지 (64GB(32Gx2)),"272,700"
커세어 CORSAIR DDR4-3600 CL18 VENGEANCE RGB PRO SL BLACK 패키지 (32GB(8Gx4)),"250,600"
[중고] 삼성전자 노트북 DDR4-2400 (16GB),"44,720"
TeamGroup T-Force DDR4-3200 CL14 XTREEM ARGB 패키지 (32GB(16Gx2)),"270,450"
PATRIOT DDR5-5600 CL36 VIPER VENOM 패키지 (32GB(16Gx2)),"146,300"
커세어 CORSAIR DDR4-3200 CL16 VENGEANCE RGB PRO SL WHITE 패키지 (32GB(8Gx4)),"232,810"
[중고] 삼성전자 노트북 DDR4-2400 (4GB),"11,960"
[중고] 삼성전자 노트북 DDR4-2133 (4GB),"11,960"
GeIL DDR4 16G PC4-21300 CL19 SUPER LUCE RGB Sync 화이트,"89,960"
GeIL DDR5-6000 CL38 ORION V RGB 패키지 (32GB(16Gx2)),"149,970"
PATRIOT DDR5-7400 CL36 VIPER VENOM RGB 패키지 (32GB(16Gx2)),"186,500"
커세어 CORSAIR DDR4-3200 CL16 VENGEANCE RGB PRO SL BLACK AMD 패키지 (16GB(8Gx2)),"119,110"
[중고] 삼성전자 노트북 DDR4-2400 (8GB),"21,840"
[중고] 삼성전자 노트북 DDR4-3200 (4GB) PC4-25600,"13,000"
삼성전자 DDR5-4800 (8GB) PC5-38400,"33,060"
마이크론 Crucial DDR5-5600 CL46 (16GB),"56,330"
G.SKILL DDR4-4800 CL18 TRIDENT Z ROYAL 골드 패키지 (16GB(8Gx2)),"552,780"
GeIL DDR5-5600 CL38 ORION V RGB 패키지 (32GB(16Gx2)),"145,090"
PATRIOT DDR5-7200 CL34 VIPER VENOM RGB 패키지 (32GB(16Gx2)),"181,800"
마이크론 Crucial 노트북 DDR5-4800 CL40 (16GB),"58,230"
커세어 CORSAIR DDR5-6200 CL36 VENGEANCE RGB BLACK 패키지 (32GB(16Gx2)) C1,"478,400"
GeIL DDR5-5200 CL34 ORION V RGB 패키지 (32GB(16Gx2)),"142,170"
"ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 (32GB(16Gx2))
하이닉스 A다이 언락 제품!","169,300"
PATRIOT DDR5-6800 CL34 VIPER VENOM RGB 패키지 (32GB(16Gx2)),"165,400"
커세어 CORSAIR DDR5-6200 CL36 VENGEANCE RGB WHITE 패키지 (32GB(16Gx2)) C2,"499,200"
"ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 (32GB(16Gx2))
하이닉스 A다이 언락 제품!","167,300"
PATRIOT DDR5-6600 CL34 VIPER VENOM RGB 패키지 (32GB(16Gx2)),"160,600"
PATRIOT DDR5-6400 CL32 VIPER VENOM RGB 패키지 (32GB(16Gx2)),"154,000"
G.SKILL DDR4 16G PC4-25600 CL16 TRIDENT Z NEO (8Gx2),"84,140"
ESSENCORE KLEVV DDR5-6400 CL32 BOLT V 패키지 서린 (32GB(16Gx2)),"164,710"
PATRIOT DDR5-6200 CL40 VIPER VENOM RGB 패키지 (32GB(16Gx2)),"153,000"
커세어 CORSAIR DDR5-5600 CL36 VENGEANCE RGB BLACK 패키지 (32GB(16Gx2)) C5,"338,000"
PATRIOT DDR5-6000 CL36 VIPER VENOM RGB 패키지 (32GB(16Gx2)),"152,000"
ESSENCORE KLEVV DDR5-7200 CL36 CRAS XR5 RGB 패키지 서린 (32GB(16Gx2)),"220,000"
PATRIOT DDR5-5600 CL40 VIPER VENOM RGB 패키지 (64GB(32Gx2)),"279,300"
[중고] 삼성전자 DDR2 2G PC2-6400,"3,650"
커세어 CORSAIR DDR4-3200 CL16 VENGEANCE RGB PRO SL WHITE 패키지 (32GB(16Gx2)),"207,900"
삼성전자 노트북 DDR4-2400 (4GB) PC4-19200,"12,080"
G.SKILL DDR4 16G PC4-28800 CL16 TRIDENT Z ROYAL C 골드 (8Gx2),"129,590"
PATRIOT DDR5-5600 CL36 VIPER VENOM RGB 패키지 (32GB(16Gx2)),"148,300"
삼성전자 DDR2 1G PC2-6400 CL6 정품,"1,560"
삼성전자 노트북 DDR4-2133 (16GB) PC4-17000,"91,580"
G.SKILL DDR4 16G PC4-28800 CL16 TRIDENT Z ROYAL C 실버 (8Gx2),"129,590"
ESSENCORE KLEVV DDR5-7200 CL34 CRAS V RGB 패키지 서린 (32GB(16Gx2)),"225,000"
PATRIOT DDR5-5200 CL40 VIPER VENOM RGB 패키지 (64GB(32Gx2)),"253,500"
PATRIOT DDR5-5200 CL42 SIGNATURE (32GB),"117,600"
삼성전자 노트북 DDR2-667 (1GB) 중고 PC2-5300,"1,560"
삼성전자 노트북 DDR4-2133 (4GB) PC4-17000,"11,960"
HP DDR4-3200 CL14 V10 RGB 패키지 (32GB(16Gx2)),"166,400"
G.SKILL DDR4 16G PC4-25600 CL16 AEGIS,"46,910"
트랜센드 노트북 DDR4 16G PC4-21300,"45,480"
ESSENCORE KLEVV DDR5-6400 CL32 CRAS V RGB 패키지 서린 (32GB(16Gx2)),"187,620"
PATRIOT DDR5-7200 CL34 VIPER VENOM 패키지 (32GB(16Gx2)),"182,700"
PATRIOT DDR5-5200 CL42 SIGNATURE (16GB),"59,910"
삼성전자 노트북 DDR4-2133 (8GB) PC4-17000,"21,330"
G.SKILL DDR4 16G PC4-28800 CL16 TRIDENT Z NEO C 패키지 (8Gx2),"95,790"
PATRIOT DDR5-7000 CL32 VIPER VENOM 패키지 (32GB(16Gx2)),"158,800"
트랜센드 노트북 DDR4 PC4-25600 CL22 (16GB),"44,200"
G.SKILL DDR5-5600 CL30 RIPJAWS S5 J 블랙 패키지 (32GB(16Gx2)),"163,490"
TeamGroup T-Force DDR4-3600 CL18 Vulcan Z Red 패키지 (32GB(16Gx2)),"148,500"
G.SKILL DDR5-5600 CL30 RIPJAWS S5 J 화이트 패키지 (32GB(16Gx2)),"163,490"
PNY XLR8 DDR4-3200 히트싱크 마이크로닉스 (8GB),"26,760"
PATRIOT DDR5-6400 CL32 VIPER VENOM 패키지 (32GB(16Gx2)),"155,900"
ESSENCORE KLEVV DDR5-6000 CL30 CRAS V RGB WHITE 패키지 서린 (32GB(16Gx2)),"185,700"
G.SKILL DDR5-5600 CL30 TRIDENT Z5 RGB J 패키지 (32GB(16Gx2)),"177,950"
PATRIOT DDR5-6000 CL36 VIPER VENOM 패키지 (32GB(16Gx2)),"148,300"
ESSENCORE KLEVV DDR5-6400 CL32 CRAS V RGB WHITE 패키지 서린 (32GB(16Gx2)),"189,600"
G.SKILL DDR5-6000 CL30 TRIDENT Z5 J 패키지 (32GB(16Gx2)),"177,950"
PATRIOT DDR5-5200 CL40 VIPER VENOM 패키지 (64GB(32Gx2)),"267,900"
ESSENCORE KLEVV DDR5-8000 CL38 CRAS V RGB 패키지 서린 (32GB(16Gx2)),"378,000"
삼성전자 DDR4-2400 (8GB) PC4-19200,"20,070"
PATRIOT DDR5-5600 CL40 VIPER VENOM 패키지 (16GB(8Gx2)),"89,800"
v-color BLACK DDR5-5200 CL42 STANDARD 벌크 (8GB),"38,400"
CORSAIR DDR4 32G PC4-28800 CL18 Dominator Platinum RGB (8Gx4),"481,860"
TeamGroup DDR4 16G PC4-25600 Elite,"38,990"
마이크론 Crucial DDR5-5600 CL46 (8GB),"33,790"
PATRIOT DDR5-5200 CL36 VIPER VENOM 패키지 (16GB(8Gx2)),"88,900"
써멀테이크 DDR4-4000 CL19 TOUGHRAM 화이트 패키지 (16GB(8Gx2)),"132,780"
커세어 CORSAIR DDR4 32G PC4-24000 CL15 Dominator Platinum RGB (8Gx4),"367,130"
삼성전자 노트북 DDR5-5600 (16GB) PC5-44800,"57,200"
TeamGroup T-Force DDR5-6000 CL38 Delta RGB 화이트 패키지 (64GB(32Gx2)),"312,000"
OLOy DDR5-6200 CL36 BLADE RGB MIRROR 패키지 (32GB(16Gx2)),"471,030"
TeamGroup T-Force DDR5-6000 CL38 Delta RGB 블랙 패키지 (64GB(32Gx2)),"312,000"
써멀테이크 DDR4-4000 CL19 TOUGHRAM 블랙 패키지 (16GB(8Gx2)),"132,780"
삼성전자 DDR4-2133 (16GB) PC4-17000,"47,350"
ESSENCORE KLEVV DDR4-2666 CL19 (16GB),"40,260"
ESSENCORE KLEVV DDR5-6000 CL30 CRAS V RGB 패키지 서린 (48GB(24Gx2)),"241,810"
TeamGroup T-Force DDR4-3600 CL18 XTREEM ARGB 화이트 패키지 (64GB(32Gx2)),"290,170"
ESSENCORE KLEVV DDR5-6000 CL30 CRAS V RGB 패키지 서린 (64GB(32Gx2)),"338,530"
삼성전자 DDR4-2400 (16GB) PC4-19200,"45,760"
삼성전자 DDR4-3200 ECC/REG (64GB) PC4-25600,"216,330"
TeamGroup DDR5-4800 CL40 Elite Plus 실버 서린 (16GB),"67,600"
삼성전자 DDR3-1066 1G 정품 PC3-8500,"1,560"
삼성전자 노트북 DDR5-5600 (8GB) PC5-44800,"26,480"
ESSENCORE KLEVV DDR5-6400 CL32 CRAS V RGB 패키지 서린 (48GB(24Gx2)),"258,500"
TeamGroup DDR5-4800 CL40 Elite Plus 블랙 서린 (16GB),"67,600"
ESSENCORE KLEVV DDR5-6400 CL32 CRAS V RGB 패키지 서린 (64GB(32Gx2)),"348,210"
삼성전자 노트북 DDR4-3200 (16GB) PC4-25600,"48,100"
삼성전자 DDR5-4800 (32GB) PC5-38400,"114,830"
ESSENCORE KLEVV DDR5-7200 CL34 CRAS V RGB 패키지 서린 (48GB(24Gx2)),"335,000"
[중고] 삼성전자 노트북 DDR4-2666 (4GB) PC4-21300,"13,000"
TeamGroup T-Force DDR4-4000 CL18 XTREEM ARGB 화이트 패키지 서린 (16GB(8Gx2)),"141,790"
ESSENCORE KLEVV 노트북 DDR4-3200 CL22 (8GB),"21,200"
커세어 CORSAIR DDR4-3200 CL16-20-20 VENGEANCE LPX 블랙 패키지 (32GB(16Gx2)),"119,000"
TeamGroup T-Force DDR4-3200 CL14 XTREEM ARGB 화이트 패키지 서린 (32GB(16Gx2)),"270,450"
[중고] 삼성전자 노트북 DDR2-800 (1GB) PC2-6400,"1,570"
TeamGroup T-Force DDR4 16G PC4-32000 CL18 XTREEM ARGB (8Gx2),"142,170"
[중고] 삼성전자 노트북 DDR2-667 (1GB) PC2-5300,"1,600"
커세어 CORSAIR DDR4-3200 CL16 VENGEANCE LPX 블랙 패키지 (16GB(8Gx2)),"67,000"
G.SKILL DDR4 32G PC4-25600 CL16 TRIDENT Z (16Gx2),"115,130"
TeamGroup T-Force DDR4 16G PC4-28800 CL18 XTREEM ARGB (8Gx2),"125,740"
OLOy DDR5-6000 CL32 (16GB),"71,060"
[중고 ] 삼성전자 노트북 DDR4-3200 (8GB),"24,170"
G.SKILL DDR4 32G PC4-25600 CL16 TRIDENT ZKW 16Gx2 /RAM,"115,130"
TeamGroup T-Force DDR4 16G PC4-25600 CL16 XTREEM ARGB (8Gx2),"119,920"
OLOy DDR5-6000 CL32 (32GB),"127,900"
[중고] 삼성전자 노트북 DDR3 2G PC3-10600,"3,130"
G.SKILL DDR4 32G PC4-25600 CL16 TRIDENT ZSW 16Gx2 /RAM,"115,130"
[중고] 삼성전자 노트북 DDR3 2G PC3-8500,"3,130"
G.SKILL DDR4 32G PC4-25600 CL16 TRIDENT ZSK 16Gx2 /RAM,"115,130"
이메이션 DDR4 16G PC4-25600 CL22,"44,700"
삼성전자 노트북 DDR3-1600 2G 정품 PC3-12800,"3,640"
커세어 CORSAIR DDR5-5600 CL36 Dominator Platinum RGB BLACK 패키지 (32GB(16Gx2))A1,"457,600"
커세어 CORSAIR DDR4-3600 CL18 VENGEANCE LPX 블랙 패키지 (16GB(8Gx2)),"70,200"
G.SKILL DDR4 64G PC4-28800 CL17 TRIDENT Z 16Gx4 /RAM,"238,000"
(삼성전자) 노트북 DDR3 2G PC3-12800 1.35V 정품 /RAM,"4,690"
이메이션 노트북 DDR4-3200 CL22 (16GB),"45,200"
커세어 CORSAIR DDR4 16GB PC4-21300 CL16 VENGEANCE LPX 블랙 (8Gx2),"99,620"
G.SKILL DDR4 64G PC4-28800 CL17 TRIDENT ZKW 16Gx4 /RAM,"238,000"
커세어 CORSAIR DDR5-6400 CL32 Dominator Titanium WHITE 패키지 (64GB(16Gx4)),"662,500"
[중고] 삼성전자 노트북 DDR3-1333 (1GB) 중고 PC3-10600,"1,570"
G.SKILL DDR4 32G PC4-25600 CL14 TRIDENT Z RGB (8Gx4),"227,600"
써멀테이크 DDR4 16G PC4-25600 CL16 TOUGHRAM Z-ONE RGB (8Gx2),"76,170"
[중고] 삼성전자 노트북 DDR3-1066 (1GB) PC3-8500,"1,570"
삼성전자 DDR4-2933 (8GB) PC4-23400 ECC/Unbuffered,"46,840"
삼성전자 노트북 DDR3-1600 4G 1.35V 정품 PC3-12800,"6,760"
써멀테이크DDR4 16G PC4-32000 CL19 RGB화이트(8Gx2),"132,780"
타무즈 DDR5-5600 CL46 (16GB),"58,700"
삼성전자 노트북용 DDR3 4GB PC12800/1600MHz 정품 저전력 1.35V 14년도주차 /RAM,"6,760"
G.SKILL DDR4-3600 CL14 TRIDENT Z NEO NA 패키지 (32GB(16Gx2)),"324,390"
ADATA XPG DDR4-3200 CL16 GAMMIX D35 블랙 패키지 (16GB(8Gx2)),"54,700"
v-color BLACK DDR5-5600 CL46 벌크 (16GB),"70,700"
타무즈 DDR5-5600 CL46 (32GB),"113,800"
[중고] 삼성전자 노트북 DDR3 4G PC3-12800 1.35V,"6,760"
[중고] 삼성전자 노트북 DDR3 4G PC3-10600,"5,720"
G.SKILL DDR4-3600 CL14 TRIDENT Z NEO NA 패키지 (16GB(8Gx2)),"219,140"
[중고] 삼성전자 DDR4-2666 (4GB) PC4-21300,"8,840"
GeIL DDR4-4000 CL18 ORION Red 패키지 (16GB(8Gx2)),"92,850"
써멀테이크DDR4 16G PC4-32000 CL19 RGB 블랙 (8Gx2),"132,780"
(타무즈) 노트북 DDR3 4G PC3-10600 CL9 /RAM,"14,040"
커세어 CORSAIR DDR5-7000 CL34 Dominator Platinum RGB 패키지 (32GB(16Gx2)),"520,000"
(타무즈) 노트북 DDR3 4G PC3-12800 CL11 1.35V,"16,120"
PATRIOT DDR5-5200 CL42 SIGNATURE (8GB),"35,300"
GeIL DDR4-4000 CL18 ORION Red 패키지 (32GB(16Gx2)),"166,400"
G.SKILL DDR4 32G PC4-25600 CL14 TRIDENT Z (16Gx2),"231,200"
삼성전자 노트북 DDR3-1600 8G 1.35V 정품 PC3-12800,"18,730"
마이크론 Crucial DDR5-6000 CL36 PRO Overclocking 아스크텍 (16GB),"87,200"
G.SKILL DDR4 32G PC4-25600 CL16 TRIDENT Z ROYAL 실버 (16Gx2),"158,610"
[중고] 삼성전자 노트북 DDR3 8G PC3-12800 1.35V,"18,730"
Terabyte Ramonster DDR4-2666 (8GB) PC4-21300 CL19 BLACK 지티엠코리아,"21,660"
타무즈 노트북 DDR3 8G PC3-12800 CL11 1.35V,"19,240"
[중고] 삼성전자 DDR4-2133 (4GB) PC4-17000,"6,760"
G.SKILL DDR4 32G PC4-28800 CL16 TRIDENT Z ROYAL 실버 (8Gx4),"362,100"
TeamGroup T-Force DDR4 16G PC4-25600 CL14 XTREEM ARGB (8Gx2),"164,430"
삼성전자 DDR3 8G PC3-12800 ECC 정품 /RAM,"64,500"
삼성전자 노트북 DDR4-2400 (8GB) PC4-19200,"40,390"
G.SKILL DDR4 32G PC4-28800 CL17 TRIDENT Z ROYAL 실버 (8Gx4),"463,240"
삼성전자 DDR4-2400 16G ECC/REG PC4-19200,"40,030"
PNY DDR4-2666 CL19 (8GB),"33,570"
삼성전자 노트북 DDR3-1600 (4GB) PC3-12800,"7,280"
커세어 CORSAIR DDR5-5600 CL36 도미네이터 플래티넘 RGB 블랙 16Gx2 A3,"436,800"
삼성전자 노트북 DDR3-1600 중고 (2GB),"3,640"
이메이션 노트북 DDR3 4G PC3-12800 CL11,"23,400"
ESSENCORE KLEVV 노트북 DDR4-3200 CL22 (16GB),"41,000"
HIKSEMI DDR4-3200 CL18 HIKER (16GB),"41,070"
커세어 CORSAIR DDR4-2666 CL16 VENGEANCE LPX BLACK (8GB),"42,200"
이메이션 노트북 DDR3 8G PC3-12800 CL11,"34,320"
GeIL DDR4 16G PC4-25600 CL22 SUPER LUCE RGB Sync 화이트,"90,630"
삼성전자 DDR4-2666 16G REG/ECC 서버용메모리 / PC4-21300,"46,010"
PNY XLR8 DDR4-3200 히트싱크 마이크로닉스 (16GB),"45,290"
삼성전자 노트북 DDR4-2666 (4GB) PC4-21300,"13,000"
ESSENCORE KLEVV 노트북 DDR4 16G PC4-21300 CL19,"38,500"
GeIL DDR4 16G PC4-25600 CL22 EVO X II AMD Gray RGB,"53,220"
삼성전자 DDR5-4800 (16GB) PC5-38400,"57,580"
G.SKILL 노트북 DDR4 16G PC4-21300 CL19 RIPJAWS,"44,930"
G.SKILL DDR4 32G PC4-25600 CL16 TRIDENT Z NEO (16Gx2),"132,500"
GeIL DDR4 16G PC4-25600 CL22 PRISTINE,"38,170"
커세어 CORSAIR DDR5-6400 CL32 Dominator Titanium BLACK 패키지 (64GB(16Gx4)),"662,500"
SK하이닉스 노트북용 DDR5-5600 (32GB),"135,730"
타무즈 DDR4-3200 CL22 (4GB),"17,100"
G.SKILL 노트북 DDR4-3200 CL22 RIPJAWS (32GB),"91,940"
G.SKILL DDR4 32G PC4-28800 CL16 TRIDENT Z NEO (8Gx4),"260,000"
(타무즈) 노트북 DDR4 8G PC4-17000 CL15 /RAM,"29,120"
G.SKILL 노트북 DDR4-3200 CL22 RIPJAWS (16GB),"44,930"
G.SKILL DDR4 32G PC4-28800 CL16 TRIDENT Z NEO C (8Gx4),"195,420"
TeamGroup T-Force DDR5-8000 CL38 Delta RGB 패키지 서린 (48GB(24Gx2)),"390,960"
타무즈 노트북 DDR4 8G PC4-19200 CL17,"29,120"
G.SKILL DDR4 32G PC4-28800 CL16 TRIDENT Z NEO C (16Gx2),"150,910"
TeamGroup T-Force DDR5-8000 CL38 XTREEM 패키지 서린 (48GB(24Gx2)),"375,400"
PNY XLR8 DDR4-3600 Gaming 화이트 패키지 (16GB(8Gx2)),"75,140"
GeIL 노트북 DDR4 16G PC4-25600 CL22,"40,570"
G.SKILL DDR4 32G PC4-25600 CL14 TRIDENT Z NEO (8Gx4),"238,000"
G.SKILL DDR4 16G PC4-28800 CL14 TRIDENT Z ROYAL B 골드 (8Gx2),"144,110"
ANACOMDA DDR4-3600 CL18 ET RGB White 패키지 (16GB(8Gx2)),"67,940"
PNY XLR8 DDR4-3200 Gaming EPIC-X RGB 실버 패키지 (16GB(8Gx2)),"63,820"
PATRIOT 노트북 DDR4 16G PC4-21300 CL19 SIGNATURE,"37,200"
G.SKILL DDR4 32G PC4-25600 CL14 TRIDENT Z NEO (16Gx2),"250,550"
TeamGroup T-Force DDR4 16G PC4-28800 CL18 Delta RGB 화이트 (8Gx2) 서린,"66,770"
ADATA DDR4-3200 CL22 (8GB),"22,700"
ANACOMDA DDR4-3600 CL18 ET RGB Black 패키지 (16GB(8Gx2)),"67,940"
PATRIOT 노트북 DDR4-3200 CL22 SIGNATURE (32GB),"76,400"
G.SKILL DDR4 32G PC4-25600 CL16 TRIDENT Z NEO (8Gx4),"134,500"
TeamGroup T-Force DDR4 16G PC4-28800 CL18 Delta RGB (8Gx2) 서린,"66,670"
TeamGroup T-CREATE DDR5-6000 CL38 EXPERT 화이트 패키지 서린 (32GB(16Gx2)),"152,780"
SK하이닉스 DDR5-4800 (32GB),"125,300"
PATRIOT 노트북 DDR4-3200 CL22 SIGNATURE (16GB),"42,100"
G.SKILL DDR4 32G PC4-28800 CL16 TRIDENT Z ROYAL C 골드 (16Gx2),"186,690"
TeamGroup T-CREATE DDR5-6000 CL30 EXPERT 화이트 패키지 서린 (32GB(16Gx2)),"162,450"
PATRIOT DDR5-7000 CL32 VIPER VENOM RGB 패키지 (32GB(16Gx2)),"177,000"
G.SKILL DDR4 32G PC4-28800 CL16 TRIDENT Z ROYAL C 실버 (8Gx4),"239,200"
TeamGroup T-CREATE DDR5-6000 CL30 EXPERT 패키지 서린 (32GB(16Gx2)),"162,450"
마이크론 Crucial DDR5-5600 CL46 PRO 패키지 대원씨티에스 (64GB(32Gx2)),"272,400"
TeamGroup T-CREATE DDR5-7200 CL34 EXPERT 화이트 패키지 서린 (32GB(16Gx2)),"212,790"
마이크론 Crucial DDR5-5600 CL46 PRO 패키지 대원씨티에스 (96GB(48Gx2)),"371,200"
PNY XLR8 DDR4-2666 LP (8GB),"22,740"
삼성전자 노트북 DDR4-2666 (16GB) PC4-21300,"46,280"
G.SKILL DDR4 128G PC4-25600 CL16 RIPJAWS V VK (32Gx4),"406,450"
TeamGroup T-CREATE DDR5-7200 CL34 EXPERT 패키지 서린 (32GB(16Gx2)),"221,550"
마이크론 Crucial DDR5-4800 CL40 (16GB),"58,180"
이메이션 노트북 DDR4-3200 CL22 (32GB),"84,240"
G.SKILL DDR4 64G PC4-25600 CL16 RIPJAWS V VK (32Gx2),"203,220"
TeamGroup T-CREATE DDR5-6400 CL40 EXPERT 화이트 패키지 서린 (32GB(16Gx2)),"154,500"
TeamGroup T-Force DDR5-6800 CL36 Delta RGB 패키지 (96GB(48Gx2)),"596,220"
TeamGroup T-Force DDR5-6400 CL40 Delta RGB 화이트 패키지 (32GB(16Gx2)) 서린,"173,170"
커세어 CORSAIR DDR5-6200 CL36 VENGEANCE BLACK 패키지 (32GB(16Gx2)),"234,000"
타무즈 노트북 DDR4 16G PC4-21300 CL19,"37,960"
G.SKILL DDR4 32G PC4-25600 CL16 RIPJAWS V VK,"101,610"
TeamGroup T-CREATE DDR5-6400 CL34 EXPERT 화이트 패키지 서린 (64GB(32Gx2)),"338,530"
TeamGroup T-CREATE DDR5-6800 CL36 EXPERT 화이트 패키지 (96GB(48Gx2)),"576,670"
TeamGroup T-Force DDR5-7600 CL36 Delta RGB 패키지 (32GB(16Gx2)),"280,100"
G.SKILL DDR4 32G PC4-25600 CL16 TRIDENT Z RGB (16Gx2),"127,720"
TeamGroup T-CREATE DDR5-6400 CL32 EXPERT 화이트 패키지 서린 (32GB(16Gx2)),"169,320"
TeamGroup T-CREATE DDR5-6800 CL36 EXPERT 패키지 (96GB(48Gx2)),"576,670"
G.SKILL DDR4 64G PC4-25600 CL16 TRIDENT Z RGB (16Gx4),"254,390"
G.SKILL DDR4 16G PC4-28800 CL19 SNIPER X SXWB (8Gx2),"49,410"
TeamGroup T-CREATE DDR5-6400 CL32 EXPERT 패키지 서린 (32GB(16Gx2)),"169,300"
TeamGroup DDR5-6000 CL48 Elite 서린 (16GB),"67,470"
삼성전자 DDR4-2666 (32GB) ECC/REG 서버용메모리 PC4-21300,"78,000"
G.SKILL DDR4 64G PC4-25600 CL16 TRIDENT Z ROYAL 실버 (32Gx2),"259,180"
G.SKILL DDR4 16G PC4-28800 CL19 SNIPER X SXKB (8Gx2),"49,410"
TeamGroup T-CREATE DDR5-6000 CL34 EXPERT 화이트 패키지 서린 (64GB(32Gx2)),"319,000"
ESSENCORE KLEVV DDR4 4G PC4-21300 CL19,"12,380"
써멀테이크 DDR4-3600 CL18 TOUGHRAM 화이트 패키지 (16GB(8Gx2)),"84,920"
G.SKILL DDR4 64G PC4-25600 CL16 TRIDENT Z ROYAL 골드 (32Gx2),"259,180"
TeamGroup DDR5-5200 CL42 Elite Plus 실버 서린 (16GB),"72,300"
삼성전자 DDR4-2133 (4GB) PC4-17000,"6,760"
써멀테이크 DDR4-3600 CL18 TOUGHRAM 블랙 패키지 (16GB(8Gx2)),"84,920"
Terabyte Ramonster 노트북 DDR4-3200 (16GB) PC4-25600 CL22 젬스톤코리아,"38,400"
삼성전자 노트북 DDR4-2400 (4GB) PC4-19200,"11,960"
TeamGroup T-Force DDR5-5600 CL36 Delta RGB 패키지 (32GB(16Gx2)),"157,000"
G.SKILL DDR4 64G PC4-25600 CL16 TRIDENT Z NEO (32Gx2),"235,990"
TeamGroup DDR5-5200 CL42 Elite Plus 블랙 서린 (16GB),"72,300"
타무즈 노트북용 DDR5 16GB 44800(5600MHz),"62,500"
G.SKILL DDR5-6400 CL32 TRIDENT Z5 J 실버 패키지 (32GB(16Gx2)),"182,840"
Terabyte Ramonster 노트북 DDR4-3200 (8GB) PC4-25600 CL22 젬스톤코리아,"21,700"
타무즈 노트북 DDR4 4G PC4-21300 CL19,"16,640"
TeamGroup T-Force DDR5-5600 CL36 Delta RGB 화이트 패키지 (32GB(16Gx2)),"156,600"
SK하이닉스 DDR5-5600 (16GB),"71,200"
TeamGroup T-Force DDR5-6000 CL38 Vulcan Red 패키지 (32GB(16Gx2)),"154,450"
삼성전자 DDR5-5600 (32GB) PC5-44800,"114,300"
TeamGroup T-CREATE DDR5-7200 CL34 EXPERT 패키지 서린 (48GB(24Gx2)),"307,900"
타무즈 노트북용 DDR5 32GB 44800(5600MHz),"115,080"
삼성전자 DDR4-2666 (4GB) PC4-21300,"8,840"
G.SKILL DDR5-6400 CL32 TRIDENT Z5 J 패키지 (32GB(16Gx2)),"182,840"
[중고] 마이크론 Crucial 노트북 DDR4-3200 CL22 (8GB),"23,650"
TeamGroup T-Force DDR5-6400 CL40 Delta RGB 패키지 (32GB(16Gx2)),"164,280"
TeamGroup T-Force DDR5-6000 CL38 Vulcan Black 패키지 (32GB(16Gx2)),"154,450"
G.SKILL DDR4 128G PC4-25600 CL16 TRIDENT Z ROYAL 골드 (32Gx4),"569,100"
CORSAIR DDR5-5600 CL40 VENGEANCE BLACK 패키지 (128GB(32Gx4)),"766,500"
TeamGroup T-Force DDR5-6800 CL36 Delta RGB 화이트 패키지 (96GB(48Gx2)),"596,220"
G.SKILL DDR5-6000 CL36 TRIDENT Z5 J 실버 패키지 (32GB(16Gx2)),"173,170"
G.SKILL 노트북 DDR4 8G PC4-21300 CL19 RIPJAWS,"23,500"
TeamGroup T-Force DDR5-5600 CL36 Vulcan Red 패키지 (32GB(16Gx2)),"141,760"
G.SKILL DDR4 128G PC4-25600 CL16 TRIDENT Z NEO (32Gx4),"472,180"
TeamGroup T-Force DDR4-3600 CL18 Delta RGB 패키지 (16GB(8Gx2),"66,000"
커세어 CORSAIR DDR4 16G 25600 CL16 Dominator Platinum RGB AMD (8Gx2),"196,600"
OLOy DDR5-5200 CL36 BLADE RGB MIRROR 패키지 (32GB(16Gx2)),"524,100"
