제품명,가격
AMD 라이젠9-5세대 7950X3D (라파엘) (멀티팩(정품)),"861,280"
인텔 펜티엄 골드 G5400 (커피레이크) (벌크),"16,470"
코어i7-14세대 14700K (랩터레이크)(벌크+쿨러RS1),"590,500"
AMD 라이젠5-5세대 8600G (피닉스) (정품),"282,040"
인텔 펜티엄 골드 G7400 (엘더레이크)(벌크),"95,530"
인텔 펜티엄 G4400 스카이레이크 (병행수입벌크)(쿨러미포함),"5,660"
코어i7-14세대 14700K (랩터레이크)(벌크 +동판쿨러RM1),"592,000"
AMD 라이젠5-5세대 8500G (피닉스) (정품),"209,980"
AMD 라이젠7-4세대 5800X3D (버미어) (정품),"602,760"
코어i7-14세대 14700KF (랩터레이크)(벌크),"546,580"
AMD 라이젠7-4세대 5700 (세잔) (멀티팩(정품)),"215,130"
인텔 펜티엄 G4400 스카이레이크 (병행수입벌크+쿨러포함),"11,220"
코어i7-14세대 14700KF (랩터레이크)(벌크+쿨러RS1),"558,700"
AMD 라이젠7-4세대 5700X3D (버미어) (멀티팩(정품)),"298,510"
인텔 코어i5-14세대 14400 (랩터레이크 리프레시) (벌크+동판쿨러RM1),"296,400"
(인텔) 펜티엄 G4560 카비레이크 벌크 /CPU,"8,030"
코어i7-14세대 14700KF (랩터레이크)(벌크 +동판쿨러RM1),"560,200"
인텔 셀러론 G6900 엘더레이크 (병행수입벌크)(쿨러미포함),"75,400"
AMD 라이젠5-5세대 7500F (라파엘) (트레이(정품))(쿨러미포함),"208,300"
인텔 제온 스케일러블 골드 6242R (캐스케이드레이크) (벌크),"3,735,790"
인텔 코어i3-14세대 14100 (랩터레이크 리프레시) (벌크+동판쿨러RM1),"203,300"
(인텔) 펜티엄 G4600 카비레이크 벌크 /CPU,"11,320"
인텔 제온 스케일러블 실버 4310 (아이스레이크) (병행수입) (벌크),"765,650"
코어i5-14세대 14600K (랩터레이크)(벌크),"435,920"
인텔 코어i3-14세대 14100F (랩터레이크 리프레시) (벌크+동판쿨러RM1),"163,100"
코어i5-14세대 14600K (랩터레이크)(벌크+쿨러RS1),"447,600"
코어i5-14세대 14600K (랩터레이크)(벌크 +동판쿨러RM1),"449,100"
코어i5-14세대 14600KF (랩터레이크)(벌크),"399,900"
인텔 코어i9-12세대 12900 (엘더레이크)(벌크+동판쿨러RH1),"665,630"
인텔 코어i5-6세대 6600 (스카이레이크)(중고),"49,410"
코어i5-14세대 14600KF (랩터레이크)(벌크+쿨러RS1),"411,300"
인텔 코어i9-12세대 12900F (엘더레이크)(벌크+동판쿨러RH1),"620,900"
코어i5-14세대 14600KF (랩터레이크)(벌크 +동판쿨러RM1),"412,810"
인텔 코어i9-11세대 11900 (로켓레이크S)(정품),"466,980"
[중고] 인텔 코어i5-8세대 8400 (커피레이크),"86,460"
인텔 코어i5-11세대 11600K (로켓레이크S)(정품),"352,150"
인텔 코어i7-14세대 14700F (랩터레이크 리프레시) (벌크+동판쿨러RM1),"528,300"
인텔 코어i5-10세대 10400F 코멧레이크S (병행수입벌크+동판쿨러),"122,750"
인텔 코어i5-11세대 11500 로켓레이크S (정품박스)(쿨러포함),"298,510"
인텔 코어i5-11세대 11400 (로켓레이크S)(정품),"184,150"
인텔 코어i5-11세대 11600K (로켓레이크S)(병행수입박스),"212,390"
인텔 코어i7-8세대 8700K (커피레이크) (중고),"182,190"
[중고] 인텔 코어i7-9세대 9700 (커피레이크-R),"255,280"
인텔 코어i3-10세대 10105F (코멧레이크S 리프레시)(벌크),"73,120"
[중고] 인텔 코어i7-9세대 9700K (커피레이크-R),"267,630"
인텔 코어i7-6세대 6700 (스카이레이크)(벌크+동판쿨러),"128,330"
인텔 코어i7-7세대 7700 (카비레이크)(벌크+동판쿨러),"182,100"
인텔 펜티엄 골드 G6405 (코멧레이크S 리프레시)(정품),"93,050"
인텔 코어i5-9세대 9600K (커피레이크-R)(벌크+동판쿨러),"142,490"
인텔 코어i5-9세대 9600KF (커피레이크-R)(벌크+동판쿨러),"153,050"
인텔 코어i5-9세대 9600 (커피레이크-R)(벌크+동판쿨러),"187,400"
(인텔) 펜티엄 G630 샌디브릿지 정품 /CPU,"2,080"
인텔 코어i7-6세대 6700 (스카이레이크) (벌크 + 쿨러),"126,090"
인텔 코어i3-10세대 10100 (코멧레이크S)(벌크+동판쿨러),"122,230"
(인텔) 펜티엄 G620 샌디브릿지 벌크 /CPU,"2,100"
인텔 코어i7-12세대 12700F (엘더레이크) 벌크,"312,920"
인텔 코어i5-12세대 12400 (엘더레이크)(벌크),"182,710"
"AMD 애슬론 3000G (레이븐 릿지)(벌크,쿨러)","63,800"
인텔 펜티엄 골드 G6400 (코멧레이크S)(벌크+동판쿨러),"95,760"
인텔 코어i5-12세대 12500 (엘더레이크) 벌크,"248,500"
[중고]인텔 코어i5-9세대 9400F (커피레이크-R),"85,430"
인텔 펜티엄 골드 G6405 (코멧레이크S 리프레시)(벌크+동판쿨러),"94,500"
(인텔) 펜티엄 G3420 하스웰 벌크 /CPU,"3,650"
인텔 코어i3-12세대 12100 (엘더레이크) 벌크,"127,300"
인텔 코어i5-8세대 8600 (커피레이크) 벌크+쿨러,"112,200"
(인텔) 펜티엄 E6700 울프데일 벌크+쿨러 /CPU,"21,000"
인텔 코어i3-10세대 10105F (코멧레이크S 리프레시)(벌크+쿨러),"78,350"
AMD 라이젠 스레드리퍼 PRO 5975WX (샤갈 프로) (정품),"4,028,150"
(인텔) 코어i5-7세대 7400 카비레이크 벌크,"65,880"
인텔 셀러론 G5905 (코멧레이크S)(벌크+동판쿨러),"54,020"
AMD 라이젠 스레드리퍼 PRO 5995WX (샤갈 프로) (정품),"8,327,330"
(인텔) 펜티엄 E6500 울프데일 벌크 /CPU,"3,150"
인텔 셀러론 G3900 (스카이레이크)(벌크+동판쿨러),"57,780"
[중고] 인텔 코어i3-9세대 9100F 커피레이크-R 벌크,"49,900"
인텔 코어2쿼드 Q8400 요크필드 (병행수입벌크)(쿨러미포함),"4,700"
(인텔) 펜티엄 G860 샌디브릿지벌크 /CPU,"3,150"
인텔 셀러론 G4900 (커피레이크)(벌크+동판쿨러),"31,240"
인텔 펜티엄 골드 G5420 (커피레이크) 벌크,"24,170"
AMD 라이젠5-4세대 버미어 5600X (정품 멀티팩)(쿨러포함),"181,570"
(인텔) 코어2쿼드 Q6600 켄츠필드 벌크 /CPU,"4,200"
인텔 코어i7-11세대 11700F (로켓레이크S)(정품),"355,120"
(인텔) 펜티엄 G4500 (스카이레이크) (벌크),"8,320"
인텔 코어i7-11세대 11700KF (로켓레이크S)(정품),"411,730"
(인텔) 펜티엄 G4560 카비레이크 벌크+쿨러 /CPU,"14,200"
인텔 펜티엄 골드 G6400 코멧레이크S (병행수입벌크)(쿨러미포함),"89,500"
[중고] 인텔 코어i5-2세대 2500 (샌디브릿지) AS 1개월,"13,900"
인텔 코어i9-10세대 10900F (코멧레이크S)(병행수입 박스),"356,150"
인텔 코어i7-12세대 12700 (엘더레이크)(벌크+동판쿨러RM1),"349,870"
(인텔) 코어2쿼드 Q8300 요크필드 벌크 /CPU,"4,200"
인텔 펜티엄 골드 G6400 코멧레이크S (병행수입벌크+쿨러포함),"94,710"
인텔 코어i7-12세대 12700F (엘더레이크)(벌크+동판쿨러RM1),"324,910"
[중고] 인텔 코어i5-6세대 6500 (스카이레이크),"48,380"
인텔 코어i9-13세대 13900 (랩터레이크)(벌크),"782,100"
(인텔) 펜티엄 G645 샌디브릿지 벌크 /CPU,"15,760"
[중고] 인텔 코어i5-7세대 7500 (카비레이크),"67,420"
인텔 코어i9-13세대 13900 (랩터레이크)(벌크+동판쿨러RH1),"801,870"
인텔 코어i5-9세대 9400F (커피레이크-R)(정품박스)(쿨러포함),"215,430"
인텔 코어i9-13세대 13900F (랩터레이크)(벌크),"762,300"
인텔 코어i9-13세대 13900F (랩터레이크)(벌크+동판쿨러RH1),"782,100"
인텔 코어i7-13세대 13700 (랩터레이크)(벌크),"496,650"
인텔 코어i9-14세대 14900KS (랩터레이크 리프레시) (정품),"970,460"
인텔 펜티엄 골드 G6405 (코멧레이크S 리프레시)(벌크+쿨러),"92,540"
인텔 코어i5-9세대 9500F (커피레이크-R) (벌크 + 쿨러),"144,990"
인텔 코어i7-13세대 13700 (랩터레이크)(벌크+쿨러RS1),"508,480"
[중고] 인텔 코어i5-3세대 3570 아이비브릿지 (벌크+쿨러포함) AS 1개월,"30,480"
인텔 코어i5-9세대 9500F (커피레이크-R) (벌크),"139,580"
인텔 코어i7-13세대 13700 (랩터레이크)(벌크+동판쿨러RM1),"510,040"
[중고] 인텔 코어i5-3세대 3570 아이비브릿지 (벌크)(쿨러미포함) AS 1개월,"18,900"
인텔 코어X-시리즈 i9-10980XE Extreme Edition (캐스케이드레이크)(벌크),"1,467,990"
인텔 코어i7-13세대 13700F (랩터레이크)(벌크),"505,700"
(인텔) 코어i7-4세대 4790 하스웰 리프레시 벌크 /CPU,"61,940"
(인텔) 코어i5-4세대 4590 하스웰 리프레시 벌크 /CPU,"27,300"
(인텔) 펜티엄 G3250 하스웰 리프레시 벌크 /CPU,"4,160"
인텔 코어i3-10세대 10100F 코멧레이크S (병행수입박스)(쿨러포함),"103,900"
인텔 코어i7-13세대 13700F (랩터레이크)(벌크+쿨러RS1),"515,130"
인텔 셀러론 G5905 코멧레이크S (정품박스)(쿨러포함),"63,720"
(인텔) 코어i7-4세대 4790 하스웰 리프레시 벌크+쿨러 /CPU,"102,750"
(인텔) 코어i5-4세대 4590 하스웰 리프레시 벌크+쿨러 /CPU,"34,680"
(인텔) 펜티엄 G3460 하스웰 리프레시 벌크 /CPU,"4,690"
인텔 코어i7-13세대 13700F (랩터레이크)(벌크+동판쿨러RM1),"516,600"
인텔 셀러론 G4900 (커피레이크)(벌크),"43,080"
인텔 코어i7-6세대 6700 스카이레이크 (병행수입벌크+쿨러포함),"128,330"
(인텔) 코어i5-6세대 6600 스카이레이크 벌크 /CPU,"50,400"
인텔 셀러론 G4900 (커피레이크)(벌크+쿨러),"30,880"
인텔 코어i7-6세대 6700K 스카이레이크 (병행수입벌크)(쿨러미포함),"121,430"
(인텔) 코어i5-6세대 6600 스카이레이크 벌크+정품쿨러 /CPU,"64,100"
(인텔) 펜티엄 G840 샌디브릿지 벌크 /CPU,"2,630"
인텔 코어i5-13세대 13400 (랩터레이크)(벌크),"265,570"
(인텔) 코어i5-6세대 6400 스카이레이크 벌크 /CPU,"48,300"
(인텔) 펜티엄 G850 샌디브릿지 벌크 /CPU,"2,630"
[중고] 인텔 코어i5-9세대 9600KF 커피-R 벌크,"144,110"
인텔 코어i5-13세대 13400 (랩터레이크)(벌크+쿨러RS1),"276,550"
(인텔) 코어i7-6세대 6700K 스카이레이크 벌크+쿨러 /CPU,"168,160"
(인텔) 코어i5-6세대 6400 스카이레이크 벌크+정품쿨러 /CPU,"66,630"
인텔 코어i7-11세대 11700K (로켓레이크S)(벌크+동판쿨러),"333,510"
인텔 코어i5-13세대 13400 (랩터레이크)(벌크+동판쿨러RM1),"277,900"
[중고] 인텔 코어i7-3세대 3770 아이비브릿지 벌크 A/S 1개월 가능,"56,720"
인텔 코어i5-9세대 9600 커피레이크-R (병행수입벌크)(쿨러미포함),"181,720"
인텔 코어i7-11세대 11700 (로켓레이크S)(벌크+동판쿨러),"298,390"
인텔 코어i5-12세대 12400 (엘더레이크)(벌크+동판쿨러RM1),"194,800"
인텔 코어i5-13세대 13400F (랩터레이크)(벌크),"235,200"
(인텔) 코어i7-6세대 6700 스카이레이크 벌크 /CPU,"149,970"
인텔 코어i5-10세대 10500 코멧레이크S (병행수입벌크)(쿨러미포함),"186,800"
인텔 코어i7-11세대 11700KF (로켓레이크S)(벌크+쿨러),"339,900"
인텔 코어i5-12세대 12400F (엘더레이크)(벌크+동판쿨러RM1),"162,250"
인텔 코어i5-13세대 13400F (랩터레이크)(벌크+쿨러RS1),"245,710"
인텔 셀러론 G4930 (커피레이크-R) 벌크,"57,200"
인텔 코어i5-10세대 10500 코멧레이크S (병행수입벌크+쿨러포함),"192,400"
인텔 코어i7-11세대 11700KF (로켓레이크S) (벌크),"334,490"
인텔 코어i5-12세대 12500 (엘더레이크)(벌크+동판쿨러RM1),"259,490"
인텔 코어i5-13세대 13400F (랩터레이크)(벌크+동판쿨러RM1),"247,010"
인텔 셀러론 G4930 (커피레이크-R) 벌크 + 쿨러,"62,400"
인텔 코어i5-14세대 14500 (랩터레이크 리프레시) (벌크+동판쿨러RM1),"342,000"
인텔 코어i5-11세대 11400F (로켓레이크S)(벌크+동판쿨러),"119,980"
인텔 코어i5-13세대 13500 (랩터레이크)(벌크),"323,210"
AMD 라이젠5-4세대 버미어 5600X (정품박스)(쿨러포함),"182,800"
AMD 라이젠 스레드리퍼 7960X (스톰 픽) (정품),"2,377,770"
인텔 프로세서 300 (랩터레이크 리프레시) (벌크+동판쿨러RM1),"138,700"
인텔 코어i5-11세대 11500 로켓레이크S (병행수입벌크+동판쿨러),"220,200"
인텔 코어i3-12세대 12100 (엘더레이크)(벌크 쿨러RS1),"136,660"
인텔 코어i5-13세대 13500 (랩터레이크)(벌크+쿨러RS1),"333,700"
AMD 라이젠3-2세대 피카소 3200G (정품 멀티팩)(쿨러포함),"97,700"
인텔 코어i9-14세대 14900K (랩터레이크 리프레시)(벌크),"809,780"
AMD 라이젠 스레드리퍼 7970X (스톰 픽) (정품),"3,800,760"
인텔 코어i5-10세대 10400F 코멧레이크S (병행수입벌크)(쿨러미포함),"116,400"
[중고] 인텔 코어i5-4세대 4590 (하스웰 리프레시) AS1개월,"26,760"
인텔 코어i3-12세대 12100F (엘더레이크)(벌크+쿨러RS1),"111,800"
인텔 코어i5-13세대 13500 (랩터레이크)(벌크+동판쿨러RM1),"335,310"
AMD 라이젠 스레드리퍼 PRO 5975WX (샤갈 프로) (멀티팩(정품)),"3,848,900"
인텔 코어i9-14세대 14900K (랩터레이크 리프레시)(벌크+동판쿨러RH1),"838,100"
AMD 라이젠 스레드리퍼 7980X (스톰 픽) (정품),"7,228,000"
인텔 코어i5-10세대 10400F 코멧레이크S (병행수입벌크+쿨러포함),"121,710"
인텔 코어i5-11세대 11600K (로켓레이크S)(벌크+동판쿨러),"212,990"
[중고] 인텔 코어i5-4세대 4570 (하스웰) AS1개월,"26,760"
인텔 코어i3-13세대 13100 (랩터레이크)(벌크),"174,990"
AMD 라이젠5 PRO 르누아르 4650G (정품 멀티팩)(쿨러포함),"111,350"
인텔 코어i9-14세대 14900KF (랩터레이크 리프레시)(벌크),"786,410"
AMD 라이젠 스레드리퍼 PRO 7965WX (스톰 픽) (정품),"3,851,780"
인텔 코어i5-14세대 14600 (랩터레이크 리프레시) (벌크+쿨러RS1),"371,100"
(인텔) 코어i7-1세대 870 린필드 벌크 /CPU,"15,200"
인텔 코어i5-10세대 10600K 코멧레이크S (병행수입벌크)(쿨러미포함),"186,200"
인텔 코어i5-11세대 11600KF (로켓레이크S)(벌크+동판쿨러),"166,580"
[중고] 코어i5-2세대 2500(샌디브릿지)[쿨러미포함],"11,250"
인텔 코어i3-13세대 13100 (랩터레이크)(벌크+쿨러RS1),"185,020"
인텔 코어i9-14세대 14900KF (랩터레이크 리프레시)(벌크동판쿨러RH1),"809,600"
AMD 라이젠 스레드리퍼 PRO 7975WX (스톰 픽) (정품),"5,612,970"
인텔 코어i5-14세대 14600 (랩터레이크 리프레시) (벌크+동판쿨러RM1),"372,700"
인텔 코어i5-10세대 10600K 코멧레이크S (병행수입벌크+쿨러포함),"191,570"
인텔 코어i5-11세대 11400F (로켓레이크S)(벌크+쿨러),"114,300"
인텔 코어i3-13세대 13100 (랩터레이크)(벌크+동판쿨러RM1),"186,580"
AMD 라이젠 스레드리퍼 PRO 7985WX (스톰 픽) (정품),"10,773,030"
인텔 코어i5-10세대 10400 (코멧레이크S)(벌크+동판쿨러),"168,350"
인텔 코어i5-11세대 11400F (로켓레이크S)(벌크),"109,100"
인텔 코어i3-13세대 13100F (랩터레이크)(벌크),"150,600"
AMD 라이젠 스레드리퍼 PRO 7995WX (스톰 픽) (정품),"14,921,880"
[중고] 인텔 코어i7-2세대 2600K 샌디브릿지 벌크 /CPU (중고) AS 1개월,"45,190"
인텔 코어i5-10세대 10600K (코멧레이크S)(병행수입벌크+동판쿨러),"192,610"
인텔 코어i3-10세대 10105 (코멧레이크S 리프레시)(벌크),"118,060"
인텔 코어i3-13세대 13100F (랩터레이크)(벌크+쿨러RS1),"163,180"
(인텔) 코어i7-3세대 3770K 아이비브릿지 벌크 /CPU,"72,870"
인텔 코어i3-10세대 10105 (코멧레이크S 리프레시)(벌크+쿨러),"123,270"
인텔 셀러론 G6900 엘더레이크 (병행수입벌크+쿨러포함),"85,550"
인텔 코어i3-13세대 13100F (랩터레이크)(벌크+동판쿨러RM1),"164,740"
(인텔) 코어i7-4세대 4770K 하스웰 벌크 /CPU,"76,000"
인텔 코어i9-11세대 11900F (로켓레이크S)(정품),"413,900"
인텔 코어i9-12세대 12900K (엘더레이크)(벌크),"520,330"
(인텔) 코어i7-4세대 4770 하스웰 벌크 /CPU,"61,940"
인텔 코어i5-10세대 10600KF 코멧레이크S (병행수입벌크)(쿨러미포함),"149,610"
인텔 코어i9-12세대 12900K (엘더레이크)(벌크+동판쿨러RH1),"549,140"
인텔 코어i5-10세대 10600KF 코멧레이크S (병행수입벌크+쿨러포함),"154,810"
인텔 코어X-시리즈 i9-10980XE Extreme Edition (캐스케이드레이크) (벌크),"1,526,800"
[중고] 인텔 코어i3-7세대 7100 (카비레이크)(벌크) AS1개월,"26,300"
[중고] 인텔 코어i3-2세대 2100 (샌디브릿지),"4,140"
인텔 코어i9-13세대 13900KS (랩터레이크) (정품),"967,370"
"[중고] 인텔 코어i7-6세대 6700(중고) 스카이레이크 (벌크), A/S 1개월 가능","111,400"
인텔 코어i5-10세대 10600KF (코멧레이크S)(병행수입벌크+동판쿨러),"155,840"
인텔 코어i5-12세대 12600K (엘더레이크)(벌크),"255,800"
인텔 코어i9-12세대 12900KF (엘더레이크)(벌크),"485,850"
[중고] 인텔 코어i3-7세대 7100 (카비레이크)(벌크 동판쿨러) AS1개월,"56,800"
"[중고] 인텔 코어i7-6세대 6700(중고)스카이레이크 (벌크+쿨러), A/S 1개월 가능","128,340"
인텔 코어i5-12세대 12600K (엘더레이크)(벌크+동판쿨러RM1),"266,770"
[중고] 인텔 코어i7-8세대 8700 (커피레이크)(벌크) AS1개월,"167,620"
인텔 제온 E-2174G (커피레이크)(정품),"563,080"
인텔 코어i9-12세대 12900KF (엘더레이크)(벌크+동판쿨러RH1),"509,100"
인텔 코어 i7-9세대 9700 (커피레이크-R)(병행수입벌크)(동판쿨러),"380,850"
[중고] 인텔 코어i7-8세대 8700(커피레이크)(벌크+쿨러) AS1개월,"201,980"
(인텔) 코어i5-6세대 6500 스카이레이크 벌크 /CPU,"50,970"
인텔 제온 E-2146G (커피레이크)(정품),"595,560"
인텔 셀러론 G5925 (코멧레이크S)(병행수입벌크+쿨러),"67,570"
인텔 코어i5-12세대 12600KF (엘더레이크)(벌크),"212,560"
인텔 코어i7-12세대 12700K (엘더레이크)(벌크),"336,900"
인텔 코어i5-6세대 6500 (스카이레이크)(벌크+정품쿨러),"57,800"
인텔 제온 E-2124 (커피레이크)(정품),"342,390"
인텔 코어i5-12세대 12600KF (엘더레이크)(벌크+동판쿨러RM1),"224,540"
인텔 코어i7-12세대 12700K (엘더레이크)(벌크+동판쿨러RM1),"347,890"
(인텔) 코어i5-4세대 4690 하스웰 리프레시 벌크 /CPU,"28,380"
[중고] 인텔 셀러론 G1840 하스웰 리프레시 (병행수입벌크/AS 1개월/쿨러미포함),"3,250"
인텔 코어i7-12세대 12700KF (엘더레이크)(벌크),"317,000"
[중고]인텔 코어i7-2세대 2600 (샌디브릿지) AS 1개월,"43,230"
인텔 코어i9-12세대 12900KF (엘더레이크) (정품),"523,000"
인텔 코어i7-12세대 12700KF (엘더레이크)(벌크+동판쿨러RM1),"327,930"
(인텔) 코어i5-1세대 760 린필드 벌크 /CPU,"3,680"
인텔 코어i9-12세대 12900K (엘더레이크) (정품),"563,600"
인텔 코어i7-10세대 10700 (코멧레이크S)(벌크+동판쿨러),"321,710"
인텔 코어i7-12세대 12700KF (엘더레이크) (정품),"368,980"
[중고] 인텔 코어i5-2세대 2400 (샌디브릿지) AS1개월,"9,890"
인텔 코어i7-10세대 10700K (코멧레이크S)(병행수입벌크+동판쿨러),"307,650"
인텔 제온 스케일러블 실버 4208 (캐스케이드레이크)(정품),"737,200"
인텔 코어i7-12세대 12700K (엘더레이크) (정품),"404,430"
인텔 셀러론 G5925 (코멧레이크S)(병행수입벌크),"64,360"
[중고] 인텔 펜티엄 G3240 (하스웰 리프레시),"3,100"
인텔 코어i7-10세대 10700F 코멧레이크S (병행수입벌크)(쿨러미포함),"355,020"
[중고] 인텔 코어i5-3세대 3330 아이비브릿지 벌크 /CPU,"14,570"
인텔 제온 스케일러블 실버 4216 (캐스케이드레이크)(정품),"1,613,430"
인텔 코어i5-12세대 12600KF (엘더레이크) (정품),"238,600"
인텔 셀러론 G5925 (코멧레이크S)(병행수입),"68,650"
[중고] 인텔 셀러론 G1840 (하스웰 리프레시),"3,100"
[중고] 인텔 코어i5-3세대 3470 아이비브릿지 벌크 A/S 1개월 가능,"17,700"
인텔 제온 스케일러블 골드 5220 (캐스케이드레이크)(정품),"2,716,840"
인텔 코어i5-11세대 11400F (로켓레이크S)(정품),"147,090"
[중고] 인텔 코어i7-7세대 7700 (카비레이크) AS1개월,"145,140"
인텔 코어i5-12세대 12600K (엘더레이크) (정품),"276,790"
인텔 제온 스케일러블 골드 6234 (캐스케이드레이크)(정품),"4,021,770"
인텔 코어i7-4세대 4790 (하스웰 리프레시)(중고)(벌크) AS1개월,"62,500"
인텔 코어i5-12세대 12600K (엘더레이크)(병행수입박스),"255,850"
인텔 코어i7-13세대 13700K (랩터레이크)(벌크),"530,010"
인텔 코어i7-10세대 10700F 코멧레이크S (정품박스)(쿨러포함),"307,770"
ASRock 라이젠 스레드리퍼 PRO 5975WX (샤갈 프로) + WRX80 Creator 대원씨티에스 패키지,"4,776,120"
인텔 코어i7-14세대 14700F (랩터레이크 리프레시) (벌크),"517,400"
인텔 프로세서 300 (랩터레이크 리프레시) (벌크+쿨러RS1),"135,700"
(인텔) 코어i5-4세대 4670 하스웰 벌크 /CPU,"27,300"
인텔 제온 스케일러블 골드 6252 (캐스케이드레이크)(정품),"7,081,750"
인텔 코어i7-13세대 13700K (랩터레이크)(벌크+쿨러RS1),"544,980"
인텔 코어i7-10세대 10700 코멧레이크S (병행수입벌크)(쿨러미포함),"314,500"
인텔 코어i7-13세대 13700K (랩터레이크)(벌크+동판쿨러RM1),"546,500"
인텔 코어i7-10세대 10700 코멧레이크S (병행수입벌크+쿨러포함),"320,670"
인텔 코어i7-10세대 10700K 코멧레이크S (병행수입벌크)(쿨러미포함),"301,200"
(인텔) 코어i5-4세대 4460 하스웰 리프레시 벌크 /CPU,"26,270"
인텔 코어i7-10세대 10700K 코멧레이크S (병행수입벌크+쿨러포함),"306,610"
(인텔) 코어i5-1세대 650 벌크 /CPU,"6,800"
인텔 코어i5-6세대 6600K 스카이레이크 벌크 /CPU,"57,800"
(인텔) 코어i5 1세대 750 린필드 벌크 /CPU,"3,680"
(인텔) 코어i5-6세대 6500 스카이레이크 (3.2GHz/LGA1151/6MB/쿨러미포함) [벌크],"49,390"
인텔 코어i3-10세대 10105F (코멧레이크S 리프레시)(정품),"99,850"
인텔 코어i5-10세대 10500 (코멧레이크S)(병행수입벌크+동판쿨러),"193,440"
인텔 코어i9-12세대 12900F (엘더레이크) (정품),"616,470"
[중고] 인텔 코어i5-6세대 6500 스카이레이크 (벌크) AS1개월,"49,400"
인텔 코어i7-11세대 11700F (로켓레이크S)(병행수입박스),"358,150"
인텔 코어i7-12세대 12700F (엘더레이크) (정품),"339,060"
[중고] 인텔 코어i5-6세대 6500 스카이레이크 (벌크 쿨러) AS1개월,"64,600"
인텔 코어i7-12세대 12700 (엘더레이크)(벌크+쿨러RS1),"348,310"
인텔 코어i5-10세대 10400 (코멧레이크S) 벌크+쿨러,"167,310"
인텔 코어i7-12세대 12700F (엘더레이크)(벌크+쿨러RS1),"323,350"
AMD 라이젠9-4세대 5950X 버미어 (벌크),"610,610"
인텔 코어i5-8세대 8600K (커피레이크) (벌크+쿨러),"125,070"
인텔 코어i7-12세대 12700K (엘더레이크)(벌크+쿨러RS1),"346,330"
인텔 코어i5-9세대 9400F 커피레이크-R (병행수입박스)(쿨러포함),"216,940"
인텔 코어i7-12세대 12700KF (엘더레이크)(벌크+쿨러RS1),"326,370"
인텔 코어i5-10세대 10400 코멧레이크S (병행수입박스)(쿨러포함),"170,740"
인텔 코어i5-12세대 12400 (엘더레이크)(벌크+쿨러RS1),"193,240"
인텔 제온 스케일러블 골드 6226R (벌크),"2,295,420"
인텔 코어i5-12세대 12400F (엘더레이크)(벌크+쿨러RS1),"160,850"
(인텔) 코어i7-7세대 7700K 카비레이크 벌크 /CPU,"183,220"
인텔 펜티엄 골드 G7400 (엘더레이크) (정품),"125,990"
인텔 코어i5-12세대 12500 (엘더레이크)(벌크+쿨러RS1),"257,930"
인텔 코어i7-8세대 8700 커피레이크 (병행수입벌크)(쿨러미포함),"189,230"
인텔 코어i5-10세대 10400F 코멧레이크S (병행수입박스)(쿨러포함),"129,830"
인텔 셀러론 G6900 엘더레이크 (정품박스)(쿨러포함),"90,900"
